Subject,Round,Phase,afterbreak,Schema,Schema_RT,Schema_OB,Schema_AS,Cho_1,Cho_2,Cho_3,Cho_4,RT_1,RT_2,RT_3,RT_4,OB_1,OB_2,OB_3,OB_4,AS_1,AS_2,AS_3,AS_4,schema_payoff,AC,performance,payoff,breakR,type,dwellmean_1,dwellmean_2,dwellmean_3,dwellmean_4
90,2,4,0,9,12.93199999999999,17,52,83,110,120,112,39.10099999999997,0.061,2.0129999999999986,6.282999999999995,20,1,7,13,163,1,8,26,4,0.5,15,2.25,6,L,0.23988343558282207,0.061,0.251625,0.24165384615384614
90,3,5,0,7,20.800999999999984,20,105,23,14,52,43,23.60699999999998,2.439999999999998,3.659999999999997,5.245999999999996,20,14,12,13,125,15,18,31,6,0,21,5.25,6,L,0.188856,0.16266666666666665,0.20333333333333334,0.1692258064516129
90,3,6,0,1,7.502999999999994,15,33,2,6,4,25,38.30799999999997,0.122,0.6709999999999998,0.305,20,1,3,2,163,1,3,2,3,0.5,41,5.75,6,L,0.23501840490797543,0.122,0.22366666666666665,0.1525
90,4,7,0,2,18.482999999999986,20,89,53,44,15,24,19.458999999999985,4.452999999999997,2.744999999999998,6.8319999999999945,20,12,6,12,93,17,11,25,4,0,21,5.25,6,L,0.20923655913978492,0.2619411764705882,0.24954545454545451,0.27327999999999997
90,4,8,0,3,23.118999999999982,20,103,35,36,62,11,25.55899999999998,2.500999999999998,9.088999999999993,3.4159999999999973,20,10,15,12,115,12,46,15,5,0,20,5,6,L,0.22225217391304344,0.20841666666666667,0.1975869565217391,0.2277333333333333
90,5,9,0,10,27.14499999999998,20,131,85,39,10,5,28.547999999999977,8.295999999999994,1.4029999999999991,6.648999999999995,20,17,4,11,139,36,5,22,3,0,20,5,6,L,0.20538129496402877,0.23044444444444442,0.28059999999999996,0.3022272727272727
90,5,10,0,7,26.77899999999998,18,127,51,17,13,57,28.181999999999977,8.844999999999994,0.8539999999999996,0.9759999999999995,20,17,5,4,132,38,5,4,6,0,20,5,6,L,0.2135,0.2327631578947368,0.1708,0.244
91,1,1,0,9,17.567999999999987,19,87,67,63,68,64,19.336999999999986,3.2939999999999974,0.5489999999999999,6.404999999999995,20,10,5,13,97,14,5,26,4,1,48,4,6,L,0.19935051546391752,0.23528571428571426,0.1098,0.24634615384615383
91,1,2,0,1,30.316999999999975,18,128,76,78,58,47,32.51299999999998,1.9519999999999986,2.8669999999999978,1.0979999999999994,20,10,8,6,141,13,10,7,3,0,15,3.75,6,L,0.23058865248226948,0.15015384615384614,0.28669999999999995,0.15685714285714286
91,2,3,0,3,13.05399999999999,20,65,34,36,57,78,15.127999999999988,2.744999999999998,7.136999999999994,6.099999999999995,20,7,15,15,73,10,28,22,5,0,17,4.25,6,L,0.20723287671232876,0.27449999999999997,0.25489285714285714,0.2772727272727272
91,2,4,0,9,28.852999999999977,17,121,67,65,64,19,32.26899999999998,0.183,1.0979999999999994,7.014999999999994,20,1,7,13,135,2,7,30,4,0.5,30,4.5,6,L,0.2390296296296296,0.0915,0.15685714285714286,0.2338333333333333
91,3,5,0,8,36.90499999999997,19,170,95,111,117,115,50.50799999999996,0.061,3.720999999999997,2.805999999999998,20,1,11,7,222,1,15,7,2,0.5,15,2.25,6,L,0.22751351351351348,0.061,0.24806666666666663,0.40085714285714275
91,3,6,0,3,23.301999999999982,20,89,26,15,33,22,23.60699999999998,6.099999999999995,4.025999999999997,9.698999999999993,20,11,12,17,90,20,20,52,5,0,22,5.5,6,L,0.2623,0.30499999999999994,0.2013,0.18651923076923077
91,4,7,0,3,12.32199999999999,17,66,26,30,32,34,15.676999999999987,0.122,0.305,5.7949999999999955,20,2,3,15,81,2,3,31,5,1,60,5,6,L,0.1935432098765432,0.061,0.10166666666666667,0.18693548387096773
91,4,8,0,4,8.600999999999994,14,36,98,100,107,4,9.027999999999993,2.8669999999999978,1.8909999999999987,12.01699999999999,16,12,9,16,38,18,9,47,2,0.5,18,3,6,L,0.23757894736842103,0.15927777777777777,0.2101111111111111,0.25568085106382976
91,5,9,0,7,27.693999999999978,20,144,16,19,24,93,30.438999999999975,0.122,3.0499999999999976,9.881999999999993,20,1,13,16,152,1,19,45,6,0.5,39,5.25,6,L,0.2002565789473684,0.122,0.16052631578947368,0.2196
